"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","TMAX","TMIN","WDF2"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-05-08","2.2","12.7","22.8","15.0","   80"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-05-09","5.0","5.8","21.1","16.7","  100"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-05-10","4.2","3.0","26.1","13.3","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-05-11","2.2","0.0","20.0","7.2","  310"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-05-12","2.6","0.0","22.2","7.8","   80"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-05-13","4.4","8.6","18.3","12.2","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-05-14","5.1","5.6","28.3","17.2","  200"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-05-15","5.6","7.4","28.3","17.2","  230"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-05-16","6.1","21.1","26.1","17.8","  280"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-05-17","3.6","0.0","28.9","17.2","  210"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-05-18","3.1","0.0","29.4","16.1","   50"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-05-19","5.1","19.8","18.3","14.4","   70"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-05-20","3.1","0.5","16.7","11.7","   20"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-05-21","2.9","0.0","19.4","8.3","   70"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-05-22","3.0","7.9","15.0","11.1","  130"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-05-23","4.6","7.9","21.1","13.9","  150"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-05-24","3.3","8.6","20.6","16.1","  160"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-05-25","4.3","0.0","26.1","14.4","  210"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-05-26","3.0","0.8","26.7","12.2","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-05-27","2.7","0.0","28.3","16.7","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-05-28","3.1","6.9","27.2","17.8","  290"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-05-29","2.1","0.0","26.7","18.3","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-05-30","3.2","0.0","22.2","14.4","  350"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-05-31","2.1","0.0","23.3","13.9","   60"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-06-01","2.6","0.0","27.8","13.3","  140"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-06-02","4.6","0.0","31.7","19.4","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-06-03","5.5","0.0","32.2","21.1","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-06-04","5.1","0.0","32.8","20.6","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-06-05","3.6","0.0","32.8","20.6","  160"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-06-06","3.6","0.0","33.9","21.1","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-06-07","4.6","0.0","35.0","20.6","  210"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-06-08","1.7","0.0","33.9","20.0","   80"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-06-09","3.3","0.0","34.4","20.0","  160"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-06-10","4.4","0.0","37.2","22.2","  160"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-06-11","5.2","0.0","35.0","25.6","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-06-12","3.2","37.1","31.7","19.4","  320"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-06-13","3.2","19.1","28.3","19.4","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-06-14","4.5","0.0","31.1","21.7","  150"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-06-15","2.2","0.0","30.0","19.4","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-06-16","1.7","0.0","29.4","21.7","  160"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-06-17","3.1","0.0","26.1","21.7","   60"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-06-18","2.7","12.2","27.2","20.6","   80"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-06-19","1.6","0.0","32.8","19.4","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-06-20","5.7","0.0","33.9","25.6","  210"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-06-21","5.7","0.0","32.2","23.3","  140"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-06-22","6.6","0.0","33.3","23.9","  200"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-06-23","4.3","0.0","34.4","23.9","  200"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-06-24","4.6","0.0","35.0","22.8","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-06-25","4.8","0.0","35.6","24.4","  200"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-06-26","3.7","0.0","32.8","21.7","  310"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-06-27","2.4","0.0","30.6","18.9","   50"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-06-28","3.9","0.0","35.0","17.2","  200"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-06-29","2.9","0.0","35.6","20.6","  230"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-06-30","3.0","0.0","35.6","18.9","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-07-01","6.2","0.0","36.7","25.6","  200"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-07-02","4.3","105.9","34.4","20.6","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-07-03","1.9","0.0","32.8","20.0","   50"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-07-04","2.9","0.0","32.2","21.1","  280"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-07-05","5.0","0.0","33.9","23.3","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-07-06","6.0","53.8","33.3","21.1","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-07-07","2.6","23.9","25.0","18.3","   40"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-07-08","1.5","1.0","21.7","17.8","  300"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-07-09","1.8","2.3","28.9","20.0","  110"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-07-10","5.0","0.0","31.7","22.8","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-07-11","5.4","0.0","33.3","24.4","  210"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-07-12","4.9","0.0","35.0","23.3","  200"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-07-13","4.7","0.0","36.7","23.9","  200"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-07-14","3.5","0.0","37.2","23.9","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-07-15","3.4","0.0","36.1","23.3","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-07-16","4.7","0.0","36.1","23.9","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-07-17","5.3","0.0","36.1","26.1","  160"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-07-18","5.6","0.0","36.1","26.1","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-07-19","4.2","0.0","37.2","25.0","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-07-20","2.6","3.3","35.6","23.9","  230"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-07-21","2.1","14.5","26.1","22.2","  290"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-07-22","2.8","22.9","33.9","22.2","  230"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-07-23","3.4","0.0","34.4","23.9","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-07-24","3.4","0.0","36.1","23.3","  140"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-07-25","3.4","0.0","35.6","22.8","  160"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-07-26","3.3","0.0","35.6","22.2","  150"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-07-27","4.2","0.0","35.6","22.8","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-07-28","5.0","0.0","36.1","23.9","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-07-29","2.6","0.0","35.6","22.8","  140"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-07-30","3.5","0.0","32.2","24.4","   40"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-07-31","2.0","0.3","32.8","22.8","  140"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-08-01","2.1","0.0","33.9","21.1","  150"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-08-02","3.1","2.3","31.1","22.2","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-08-03","3.0","0.0","32.8","21.7","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-08-04","4.1","0.8","32.8","22.2","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-08-05","3.1","0.3","36.7","23.3","  150"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-08-06","3.7","0.0","37.8","23.9","  150"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-08-07","2.7","0.0","38.9","23.9","  150"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-08-08","4.1","0.0","38.9","22.8","  160"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-08-09","4.4","0.0","40.0","26.7","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-08-10","1.9","0.5","33.3","22.8","   70"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-08-11","3.0","0.0","35.6","22.8","   50"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-08-12","2.5","0.0","32.2","18.9","   90"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-08-13","3.4","0.0","32.8","20.0","  150"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-08-14","2.6","6.1","30.6","20.6","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-08-15","3.3","0.0","32.8","20.0","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-08-16","2.9","0.0","33.9","18.9","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-08-17","3.7","0.0","35.6","22.8","  200"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-08-18","4.4","0.5","35.6","23.9","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-08-19","3.1","14.5","24.4","13.3","   30"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-08-20","2.4","0.0","27.8","11.1","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-08-21","3.8","0.0","31.1","20.0","   20"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-08-22","5.1","0.0","32.2","18.3","   80"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-08-23","3.0","0.0","27.2","20.6","   40"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-08-24","2.3","0.0","27.8","16.7","   80"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-08-25","3.1","0.0","32.2","15.0","  140"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-08-26","3.3","0.0","35.0","21.1","  160"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-08-27","4.6","0.0","35.0","21.1","   90"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-08-28","3.6","0.0","29.4","22.2","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-08-29","2.2","0.0","32.8","20.0","   10"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-08-30","1.9","0.0","32.2","17.8","  130"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-08-31","4.7","0.0","36.1","21.7","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-09-01","4.2","0.0","35.6","20.6","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-09-02","4.7","0.0","35.6","22.2","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-09-03","4.7","0.0","35.0","22.2","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-09-04","3.8","0.0","35.6","21.7","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-09-05","4.0","0.0","36.1","24.4","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-09-06","4.0","0.0","38.3","24.4","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-09-07","4.0","0.0","38.9","25.0","  160"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-09-08","3.6","8.6","37.8","21.7","   80"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-09-09","2.0","0.0","31.7","21.1","   40"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-09-10","2.4","0.0","33.3","18.9","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-09-11","4.3","2.3","28.3","16.7","  340"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-09-12","2.5","0.0","27.2","11.1","   80"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-09-13","5.7","0.0","32.2","15.6","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-09-14","7.8","0.0","32.8","19.4","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-09-15","6.4","0.0","32.2","20.0","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-09-16","6.6","0.0","33.9","22.8","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-09-17","7.0","0.0","35.6","24.4","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-09-18","5.2","1.8","35.6","18.3","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-09-19","3.3","9.7","25.6","17.2","   80"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-09-20","2.9","23.6","22.2","16.1","  150"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-09-21","3.8","0.0","31.1","17.8","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-09-22","4.0","0.0","33.3","20.6","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-09-23","3.8","0.0","31.1","21.1","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-09-24","2.4","0.0","31.1","20.6","  160"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-09-25","1.8","0.0","31.7","16.1","  130"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-09-26","1.8","0.0","30.0","16.7","   80"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-09-27","1.9","0.0","30.0","13.9","  110"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-09-28","2.3","0.0","30.6","16.1","  160"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-09-29","1.7","0.0","31.7","14.4","   80"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-09-30","2.7","0.0","26.7","15.6","   90"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-10-01","2.6","12.2","21.1","13.9","   80"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-10-02","2.9","0.0","22.2","10.0","   60"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-10-03","2.1","0.0","21.7","8.3","   70"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-10-04","2.2","0.0","23.9","9.4","   70"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-10-05","1.3","0.0","17.2","11.7","   80"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-10-06","1.4","0.0","26.7","11.1","  100"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-10-07","1.8","0.0","28.3","14.4","   80"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-10-08","1.5","0.0","30.6","13.9","  280"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-10-09","2.3","0.8","23.3","11.1","   40"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-10-10","3.2","0.0","26.7","10.0","  200"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-10-11","5.2","0.0","32.8","17.8","  210"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-10-12","3.4","0.0","29.4","9.4","   40"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-10-13","2.2","0.0","31.7","5.6","  210"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-10-14","2.3","0.0","33.9","12.2","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-10-15","4.7","0.0","34.4","19.4","   60"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-10-16","4.2","0.0","22.2","12.8","   60"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-10-17","3.8","0.0","22.8","11.7","  160"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-10-18","5.0","0.0","25.0","12.2","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-10-19","6.7","0.0","27.2","13.3","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-10-20","6.3","0.0","28.9","17.2","  210"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-10-21","3.4","0.0","29.4","15.6","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-10-22","3.8","8.6","25.0","17.8","  110"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-10-23","3.2","0.0","25.0","16.7","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-10-24","2.3","0.0","16.7","7.8","  360"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-10-25","2.5","0.0","21.7","3.3","   40"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-10-26","1.9","0.0","20.6","3.3","  100"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-10-27","1.3","0.0","23.3","7.8","  230"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-10-28","3.0","1.3","21.1","8.9","  320"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-10-29","3.4","0.0","18.3","7.8","   70"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-10-30","4.4","32.3","12.8","7.8","  120"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-10-31","1.7","1.0","15.0","6.1","  310"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-11-01","1.5","0.0","23.3","5.0","  150"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-11-02","3.0","0.0","22.2","6.7","  140"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-11-03","5.3","0.0","25.0","13.9","  160"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-11-04","5.7","0.0","22.2","16.1","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-11-05","4.4","15.2","26.1","11.1","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-11-06","2.4","0.0","18.9","4.4","   60"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-11-07","2.5","0.0","18.9","3.9","   70"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2015-11-08","2.4","0.0","18.3","3.3","  130"
